timestamp,value-0,is_anomaly
0,-1.482181619726001,0
1,-1.725116312724392,0
2,-1.553397733111176,0
3,0.17743349368608863,0
4,0.582033081761492,0
5,2.223323207419546,0
6,2.486936829033175,0
7,2.7399997786585195,0
8,4.143853145346276,0
9,4.586162742161137,0
10,4.934171484279325,0
11,4.094635501627117,0
12,3.1413807364664637,0
13,0.702801221061351,0
14,-0.7933376576622306,0
15,-1.8635163663660024,0
16,-3.680466141579741,0
17,-3.976031361996267,0
18,-5.143497550162698,0
19,-4.293661866636139,0
20,-3.4088730420877114,0
21,-3.009142579418617,0
22,-1.2026586893161995,0
23,-0.7308089233645463,0
24,-0.028184698712778067,0
25,-0.19241014221671415,0
26,-1.257786815211077,0
27,-1.3464270990957072,0
28,-1.9004427085798532,0
29,-1.901113062621527,0
30,-2.8796075483046,0
31,-2.877472747389258,0
32,-2.8604723518468687,0
33,-2.0162494247206073,0
34,-1.8824102335130606,0
35,-1.5437263207589431,0
36,-2.3164621187031798,0
37,-0.8225802807404801,0
38,-1.0318365417641837,0
39,-1.8857162205064666,0
40,-1.7750305050682804,0
41,-0.8311400782068669,0
42,-2.2159025723145387,0
43,-2.6424924852243055,0
44,-1.5669631144558211,0
45,-2.167329557452223,0
46,-2.1092649533113783,0
47,-1.348427080834108,0
48,-2.1541709278387837,0
49,-2.1766637014686148,0
50,-1.6507110337338662,0
51,-1.5673531275105277,0
52,-1.5340530439495532,0
53,-1.2646546128731595,0
54,-0.9660030110411447,0
55,-1.6601088679176708,0
56,-1.7610252651252454,0
57,-1.3001097655320686,0
58,-1.0090880333392769,0
59,-2.4665724268127445,0
60,-1.3950782428460458,0
61,-1.971787684884455,0
62,-0.76126017583757,0
63,-1.9579852360676575,0
64,-2.1635308820682626,0
65,-0.47824192971945245,0
66,-1.8664839264877646,0
67,-2.0140953592500574,0
68,-1.4442227253426658,0
69,-0.7765289994439523,0
70,-1.9530079291227695,0
71,-1.9517989128005695,0
72,-1.5957720812261005,0
