timestamp,value-0,is_anomaly
0,0.2632660145487213,0.0
1,4.518382681970368,0.0
2,5.038340116648034,0.0
3,-3.0056054613779892,0.0
4,1.6287647317281158,0.0
5,-0.7693945689653938,0.0
6,0.19035523972096136,0.0
7,-0.11215168505601807,0.0
8,0.0580858887890226,0.0
9,-0.07500493791420611,0.0
10,-0.09901794608037025,0.0
11,-0.014384016596110678,0.0
12,-0.006447463323931044,0.0
13,-0.07623011435575992,0.0
14,-0.030698959153973776,0.0
15,-0.0428915408177983,0.0
16,0.03294032413156627,0.0
17,1.0215971790813296,0.0
18,6.427820440771457,0.0
19,1.7282784464462617,0.0
20,-1.9416884151911653,0.0
21,1.235468176457027,0.0
22,-0.6575941118362335,0.0
23,0.2919994290483656,0.0
24,-0.051529813905110036,0.0
25,0.04937750995222389,0.0
26,0.062396675861078846,0.0
27,0.004307379463650396,0.0
28,0.026265250552784045,0.0
29,-0.013189572036366691,0.0
30,0.03615015344984227,0.0
31,0.015026541702081987,0.0
32,0.06728747216022411,0.0
33,0.0680963618989452,0.0
34,2.5333587402810944,0.0
35,6.983565347153132,0.0
36,-1.7404622034517634,0.0
37,0.17347086038676476,0.0
38,0.14576991543408757,0.0
39,-0.10312566762250094,0.0
40,-0.01572101751942016,0.0
41,-0.04679958897809125,0.0
42,0.03657021716849843,0.0
43,-0.034200720369526524,0.0
44,-0.15084435092076962,0.0
45,0.02548101450817237,0.0
46,-0.04225466311485943,0.0
47,0.013666443110639758,0.0
48,-0.007724660974624477,0.0
49,0.0055585214664065075,0.0
50,0.28778311901888154,0.0
51,4.622656121217526,0.0
52,5.009046065813338,0.0
53,-2.9249193742457376,0.0
54,1.5327927255010385,0.0
55,-0.5619321121706445,0.0
56,0.3357394826541907,0.0
57,-0.03608369785857331,0.0
58,0.06854593538970799,0.0
59,0.10421615209678367,0.0
60,0.05301336265206255,0.0
61,0.07312149187160008,0.0
62,0.03853038860044013,0.0
63,0.04493216766254189,0.0
64,0.1212887341211506,0.0
65,0.03416489759080642,0.0
66,0.12685679512972511,0.0
67,1.0423200138405442,0.0
68,6.483031679184196,0.0
69,1.6344702636808726,0.0
70,-1.8327883562865974,0.0
71,1.2736801348934537,0.0
72,-0.6781626932656984,0.0
73,0.37053990164256606,0.0
74,-0.06896369755471063,0.0
75,-0.01317981333462194,0.0
76,0.0011794835886598971,0.0
77,0.042455819622732,0.0
78,0.030443335749451263,0.0
79,-0.04189983430970058,0.0
