timestamp,value-0,is_anomaly
0,0.5,0
1,0.4987329516531771,0
2,0.49746469475986954,0
3,0.4962147266551553,0
4,0.4949441675351016,0
5,0.4936919154636099,0
6,0.49243857904060206,0
7,0.49120365592188575,0
8,0.4899677549761794,0
9,0.48875037412707156,0
10,0.4875516108633664,0
11,0.4863715629161587,0
12,0.4851908399046776,0
13,0.4839899637936611,0
14,0.48278834538008963,0
15,0.4816054831574239,0
16,0.4804024984750548,0
17,0.4792182905451057,0
18,0.47801398075724233,0
19,0.47678949165670526,0
20,0.47556423394219527,0
21,0.47431872930135244,0
22,0.4730918766066168,0
23,0.4718837736146053,0
24,0.470675029967742,0
25,0.46948514435829525,0
26,0.46827523833202633,0
27,0.4670452345883236,0
28,0.46583403233141096,0
29,0.4646417296476062,0
30,0.46346842486026807,0
31,0.4622752398222856,0
32,0.4611010742449624,0
33,0.45994602671946616,0
34,0.45879070771842523,0
35,0.4576156400532687,0
36,0.4564402353609234,0
37,0.4552839929680168,0
38,0.45414701175695527,0
39,0.4530099024896108,0
40,0.4518726766179815,0
41,0.4507353456060019,0
42,0.4495784325759127,0
43,0.4484213494728393,0
44,0.44724461922232406,0
45,0.4460676535728023,0
46,0.44490995195980476,0
47,0.44373263666536333,0
48,0.4425551194714439,0
49,0.44139689984624875,0
50,0.4402385884569524,0
51,0.4390996850115876,0
52,0.43798028876931383,0
53,0.4368804992174198,0
54,0.4357614393637581,0
55,0.43466201006558425,0
56,0.4335433343442938,0
57,0.4324248247167164,0
58,0.43128700467472747,0
59,0.43012979817437014,0
60,0.428953128958244,0
61,0.42779589726245515,0
62,0.42663871384049656,0
63,0.42550107848302465,0
64,0.42438309052812073,0
65,0.42324587283162307,0
66,0.4220893493893092,0
67,0.4209524206880446,0
68,0.41981569772965166,0
69,0.41867919219734384,0
70,0.41752342742418813,0
71,0.4163873039109989,0
72,0.4152514326723087,0
73,0.41409633704947213,0
74,0.41292194084400036,0
75,0.4117476559932802,0
76,0.4105734937593266,0
77,0.4093994654063784,0
78,0.4082255822006031,0
79,0.4070518554098008,0
80,0.405878296303106,0
81,0.4047049161506906,0
82,0.4035122378701348,0
83,0.402339161544337,0
84,0.401146809414167,0
85,0.3999740815631201,0
86,0.39880158858540726,0
87,0.3976488301057324,0
88,0.39647692858289485,0
89,0.3953247843165357,0
90,0.3941535197618897,0
91,0.39298254686109857,0
92,0.3918313652294949,0
93,0.39066109731499665,0
94,0.38951064340485386,0
95,0.3883801026470599,0
96,0.3872695744052459,0
97,0.3861596699044454,0
98,0.3850504010417226,0
99,0.38392229135462275,0
100,0.38281424153905164,0
101,0.3817263511485649,0
102,0.38063923159591706,0
103,0.3795528949636795,0
104,0.3784478649726819,0
105,0.37736304249988484,0
106,0.3762790389243307,0
107,0.37517637794022374,0
108,0.37407447204357736,0
109,0.3729733330430398,0
110,0.37187297273746456,0
111,0.37075391456225715,0
112,0.3696160824005923,0
113,0.3684788882591259,0
114,0.36734234345673267,0
115,0.3661869709487666,0
116,0.3650321824916265,0
117,0.3638779891536128,0
118,0.36270491363919133,0
119,0.361532367453576,0
120,0.36036036141358796,0
121,0.3591889063252638,0
122,0.3580375013369026,0
123,0.3568672684205705,0
124,0.355717107378863,0
125,0.3545481401596682,0
126,0.35337977818749255,0
127,0.35219254384309906,0
128,0.351005848305995,0
129,0.3498391904186344,0
130,0.3486536918458345,0
131,0.34744927537488657,0
132,0.34624535191341144,0
133,0.345041931678137,0
134,0.343858513225864,0
135,0.34269519464165565,0
136,0.3415130975092109,0
137,0.3403121445330832,0
138,0.339111746536537,0
139,0.3379119136503337,0
140,0.3366931676370335,0
141,0.3354749190556108,0
142,0.334257177772352,0
143,0.33303995363850003,0
144,0.3318427448433363,0
145,0.33062667239572585,0
146,0.3293916584242518,0
147,0.32813762482176845,0
148,0.3269034699524118,0
149,0.32568929102887223,0
150,0.3244562087606986,0
151,0.3232041449765495,0
152,0.3219525096220872,0
153,0.32068182359546693,0
154,0.31943098494321287,0
155,0.3182000905596052,0
156,0.3169502608350001,0
157,0.3156814172780922,0
158,0.31439348116049537,0
159,0.3130863735171152,0
160,0.31177950349986805,0
161,0.31047287956653236,0
162,0.30914702180511977,0
163,0.3078408274518911,0
164,0.3065543925907761,0
165,0.30528781350838763,0
166,0.3040022099865731,0
167,0.3027364796313683,0
168,0.30147123054118063,0
169,0.30020647147333257,0
170,0.29894221116596187,0
171,0.29767845833782225,0
172,0.2963957333347498,0
173,0.29509395694100915,0
174,0.2937925380551256,0
175,0.29249148487875365,0
176,0.2911713172410586,0
177,0.2898709321167465,0
178,0.28857093697217007,0
179,0.2872713399318978,0
180,0.2859916374539728,0
181,0.2847319255181979,0
182,0.28347281194992746,0
183,0.2822337935841621,0
184,0.28097599006926277,0
185,0.27969932216714577,0
186,0.2784231987512298,0
187,0.27716711634863156,0
188,0.2759116826530148,0
