Dataset,AUC-ROC,AUC-PR
data/NAB/occupancy_6005.test.csv,0.3809114342611575,0.08953951454793074
data/NASA-SMAP/F-1.test.csv,0.40639345085044876,0.02174250264850188
data/KDD-TSAD/161_UCR_Anomaly_WalkingAceleration1.test.csv,0.17193050247443553,0.01926669827377903
data/KDD-TSAD/053_UCR_Anomaly_DISTORTEDWalkingAceleration1.test.csv,0.17353853337116937,0.019321092330989074
data/NASA-MSL/P-15.test.csv,0.9988074242042496,0.9630485973653675
data/NAB/elb_request_count_8c0756.test.csv,0.5918006386798789,0.265802590960997
data/GutenTAG/cbf-type-trend/test.csv,0.40710707070707075,0.007737447124952508
data/GutenTAG/poly-combined-diff-2/test.csv,0.5129368794326241,0.10165617078587552
data/NAB/ec2_cpu_utilization_ac20cd.test.csv,0.3434307450254258,0.11575067272477692
data/NAB/speed_t4013.test.csv,0.7189220489977729,0.3790146422046415
data/NAB/occupancy_t4013.test.csv,0.6297191111111111,0.36806272538478424
data/NASA-SMAP/T-3.test.csv,0.6166121785742031,0.30828379432338543
data/NormA/Discords_marotta_valve_tek_16.test.csv,0.490555085180624,0.026011611343534566
data/NASA-SMAP/P-1.test.csv,0.3668119233679314,0.0745266393755897
data/NAB/speed_7578.test.csv,0.9550035812954056,0.7010894935778187
data/NAB/exchange-3_cpc_results.test.csv,0.8083527996035961,0.5590675401108121
data/NASA-MSL/F-7.test.csv,0.7691497784740823,0.2254069531821122
data/NAB/ec2_cpu_utilization_fe7f93.test.csv,0.4861202163472176,0.22127999890818287
data/NAB/speed_6005.test.csv,0.4697795436166099,0.20249821062358658
data/NAB/ec2_cpu_utilization_825cc2.test.csv,0.7150396695873873,0.40596409291768265
data/KDD-TSAD/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1.test.csv,0.14023768971075762,0.0020369670928333866
data/NAB/rogue_agent_key_hold.test.csv,0.4326163369416449,0.11911665246402328
data/GutenTAG/poly-type-mean/test.csv,0.4664010101010101,0.12273540282341695
data/NAB/exchange-4_cpm_results.test.csv,0.8725984927192071,0.4413279257536169
data/NAB/grok_asg_anomaly.test.csv,0.7114745361027456,0.2273937396401226
data/NAB/ec2_cpu_utilization_24ae8d.test.csv,0.6341172923262475,0.3081035467311583
data/NAB/ambient_temperature_system_failure.test.csv,0.6058883507841827,0.21347997608264863
data/GutenTAG/poly-type-trend/test.csv,0.8197808080808081,0.08940769457585798
data/NASA-SMAP/G-4.test.csv,0.9996435104039791,0.9179365745275225
data/NAB/rds_cpu_utilization_e47b3b.test.csv,0.5806799336650083,0.2776965834036129
data/NAB/ec2_cpu_utilization_77c1ca.test.csv,0.609688838259759,0.17103974974162292
data/NAB/ec2_network_in_5abac7.test.csv,0.7290025895434789,0.2764081316636117
data/GutenTAG/cbf-diff-count-1/test.csv,0.37345555555555554,0.008312513379610278
data/NASA-MSL/T-8.test.csv,0.8946303291958985,0.26705889047147946
data/GutenTAG/poly-diff-count-4/test.csv,0.7738421503878024,0.2773847130575756
data/GutenTAG/poly-diff-count-5/test.csv,0.6763466892722356,0.19923662449645652
data/NAB/ec2_network_in_257a54.test.csv,0.6399010726249191,0.3162030975729099
data/NASA-MSL/P-14.test.csv,0.8617701773201573,0.5402395927396503
data/GutenTAG/cbf-diff-count-4/test.csv,0.5993572649713177,0.05890618034364928
data/NAB/exchange-4_cpc_results.test.csv,0.8544634436380039,0.44425947877730865
data/NormA/Discords_marotta_valve_tek_14.test.csv,0.7189484414523608,0.08872732886917574
data/NAB/iio_us-east-1_i-a2eb1cd9_NetworkIn.test.csv,0.8113569510167542,0.3122769097867038
data/NAB/TravelTime_387.test.csv,0.7960620803962183,0.2775845380366147
data/NASA-SMAP/E-7.test.csv,0.9013624543414465,0.7551807683116663
data/NAB/ec2_request_latency_system_failure.test.csv,0.65428711669526,0.3864379490890974
data/NAB/art_daily_nojump.test.csv,0.2778000761716173,0.0659050916936645
data/GutenTAG/ecg-type-platform/test.csv,0.9999404040404041,0.9945543386559016
data/GutenTAG/cbf-diff-count-3/test.csv,0.7722800427904359,0.09053114358617706
data/GutenTAG/rw-type-platform/test.csv,0.3719191919191919,0.13143922566493857
data/NASA-MSL/F-4.test.csv,0.8003454928316542,0.055389073553342286
data/NASA-MSL/P-10.test.csv,0.9242971638452616,0.7076660339939171
data/NASA-MSL/T-4.test.csv,0.5904818773108791,0.3877162306202299
data/GutenTAG/cbf-same-count-5/test.csv,0.6970334736842105,0.07347097928116014
data/GutenTAG/poly-combined-diff-3/test.csv,0.3730984864890878,0.007926761212194742
data/GutenTAG/cbf-same-count-1/test.csv,0.8736515151515152,0.039524147589123794
data/GutenTAG/cbf-position-end/test.csv,0.9384919191919192,0.11223668905436934
data/NAB/ec2_cpu_utilization_5f5533.test.csv,0.7543213683647877,0.43042192246914096
data/GutenTAG/cbf-same-count-2/test.csv,0.825186224489796,0.06510857092651816
data/NAB/TravelTime_451.test.csv,0.5760273891462215,0.17257563469436765
data/NAB/ec2_cpu_utilization_53ea38.test.csv,0.6671826816331565,0.192577953430137
data/NASA-MSL/F-5.test.csv,0.8891470458588637,0.49206613114159303
data/KDD-TSAD/248_UCR_Anomaly_weallwalk.test.csv,1.0,1.0
data/NASA-SMAP/S-1.test.csv,0.4544504057616073,0.312704205537449
data/NormA/Discords_marotta_valve_tek_17.test.csv,0.7561175466954024,0.09630068436723711
data/GutenTAG/cbf-combined-diff-1/test.csv,0.7166679078014184,0.11352017072695077
data/NAB/art_daily_jumpsdown.test.csv,0.44036972636337957,0.10473869115268408
data/GutenTAG/poly-diff-count-3/test.csv,0.7422957668032936,0.09515216011111415
data/KDD-TSAD/069_UCR_Anomaly_DISTORTEDinsectEPG5.test.csv,0.9118380372992919,0.0005649717514124294
data/KDD-TSAD/107_UCR_Anomaly_NOISEinsectEPG3.test.csv,0.8819099316445516,0.01926729658205798
data/GutenTAG/cbf-same-count-10/test.csv,0.7615619047619049,0.20538469519669988
data/KDD-TSAD/097_UCR_Anomaly_NOISEGP711MarkerLFM5z3.test.csv,0.979857800083647,0.09646071408991913
data/GutenTAG/ecg-noise-30%/test.csv,0.33357373737373736,0.008644014269980366
data/GutenTAG/sinus-same-count-5/test.csv,0.6749492631578947,0.3444098226061772
data/NormA/Discords_patient_respiration1.test.csv,0.6560944444444445,0.43143145226347485
data/NASA-SMAP/E-9.test.csv,0.7291014300195535,0.22018681539649165
data/GutenTAG/cbf-type-amplitude/test.csv,0.6301171717171717,0.012750848847465543
data/GutenTAG/sinus-same-count-10/test.csv,0.6241570037905696,0.32608155505296815
data/NAB/art_increase_spike_density.test.csv,0.5311613026303824,0.20718970155940758
data/KDD-TSAD/159_UCR_Anomaly_TkeepSecondMARS.test.csv,1.0,0.9999999999999999
data/GutenTAG/ecg-noise-50%/test.csv,0.47933636363636367,0.009767447315959755
data/generated_data/dataset_0.test.csv,0.33361096770492743,0.0220433754448331
data/generated_data/dataset_1.test.csv,0.8756835209665399,0.3029471980973609
data/generated_data/dataset_2.test.csv,0.7961337809917355,0.614054957955735
data/generated_data/dataset_3.test.csv,0.9789501259445844,0.6337778457717284
data/generated_data/dataset_4.test.csv,0.8135266064257027,0.009885099089073583
data/generated_data/dataset_5.test.csv,0.6855329374120693,0.04055002994025475
data/generated_data/dataset_6.test.csv,0.7476998481012659,0.03036310739766121
data/generated_data/dataset_7.test.csv,0.5527835255093982,0.028367780623301194
data/generated_data/dataset_8.test.csv,0.7883546321634475,0.36724042495503
data/generated_data/dataset_9.test.csv,0.8576088044022011,0.0015973838048113007
data/generated_data/dataset_10.test.csv,0.759966566365764,0.007020970752563027
data/generated_data/dataset_11.test.csv,0.7342903904606033,0.04683752048582582
data/generated_data/dataset_12.test.csv,0.5557548334018922,0.009516584195529254
data/generated_data/dataset_13.test.csv,0.6965786262694524,0.23356765844029284
data/generated_data/dataset_14.test.csv,0.95323652144884,0.014797660157046115
data/generated_data/dataset_15.test.csv,0.29997502590398256,0.007274845533366623
data/generated_data/dataset_16.test.csv,0.741425147308499,0.13165691629598658
data/generated_data/dataset_17.test.csv,0.9899899193548387,0.8566691015849092
data/generated_data/dataset_18.test.csv,0.805143251338206,0.38560388257235184
data/generated_data/dataset_19.test.csv,0.797938129286444,0.11128303694335895
