Dataset,AUC-ROC,AUC-PR
data/NAB/occupancy_6005.test.csv,0.18472969460561778,0.059090912175508964
data/NASA-SMAP/F-1.test.csv,0.21095539944186567,0.00693980395105289
data/KDD-TSAD/161_UCR_Anomaly_WalkingAceleration1.test.csv,0.003748717835189245,0.017486676653866925
data/KDD-TSAD/053_UCR_Anomaly_DISTORTEDWalkingAceleration1.test.csv,0.008064305135434846,0.01749359727487918
data/NASA-MSL/P-15.test.csv,1.0,1.0
data/NAB/elb_request_count_8c0756.test.csv,0.7805552129161355,0.5516753867397366
data/GutenTAG/cbf-type-trend/test.csv,0.1634878787878788,0.005681374954442614
data/GutenTAG/poly-combined-diff-2/test.csv,0.9570193262411348,0.4934013899518583
data/NAB/ec2_cpu_utilization_ac20cd.test.csv,0.653570253957813,0.5095156889097002
data/NAB/speed_t4013.test.csv,0.9632766146993318,0.6676075026881806
data/NAB/occupancy_t4013.test.csv,0.9879911111111112,0.9070747550368385
data/NASA-SMAP/T-3.test.csv,0.9988754952482067,0.9450505622534655
data/NormA/Discords_marotta_valve_tek_16.test.csv,0.5180960719417077,0.024790288922772602
data/NASA-SMAP/P-1.test.csv,0.48178973474280873,0.08643030922812622
data/NAB/speed_7578.test.csv,0.8926719874484124,0.6151795672917997
data/NAB/exchange-3_cpc_results.test.csv,0.9548099384157995,0.7771424521085627
data/NASA-MSL/F-7.test.csv,0.10568156931931127,0.04464416653451496
data/NAB/ec2_cpu_utilization_fe7f93.test.csv,0.25853832878922484,0.06372460369156847
data/NAB/speed_6005.test.csv,0.9281171178006546,0.7818256614736266
data/NAB/ec2_cpu_utilization_825cc2.test.csv,0.8749113865427671,0.5595073710902252
data/KDD-TSAD/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1.test.csv,0.9974641868669972,0.3942447879800635
data/NAB/rogue_agent_key_hold.test.csv,0.6968458379992534,0.14419859900745435
data/GutenTAG/poly-type-mean/test.csv,0.9988606060606061,0.8482447621751897
data/NAB/exchange-4_cpm_results.test.csv,0.8451986345421263,0.594124434526499
data/NAB/grok_asg_anomaly.test.csv,0.6879873120349385,0.16712337059573834
data/NAB/ec2_cpu_utilization_24ae8d.test.csv,0.7101441826679276,0.4273056676002448
data/NAB/ambient_temperature_system_failure.test.csv,0.7697974589609176,0.4473215009541505
data/GutenTAG/poly-type-trend/test.csv,0.9971414141414141,0.585898666544097
data/NASA-SMAP/G-4.test.csv,0.9999830243049515,0.996052648663287
data/NAB/rds_cpu_utilization_e47b3b.test.csv,0.9761248852157942,0.8423428134245592
data/NAB/ec2_cpu_utilization_77c1ca.test.csv,0.474983367373522,0.08809525000763493
data/NAB/ec2_network_in_5abac7.test.csv,0.5302412478982266,0.10055201742612252
data/GutenTAG/cbf-diff-count-1/test.csv,0.9470343434343435,0.278558188123187
data/NASA-MSL/T-8.test.csv,0.9664715568655127,0.7248626374973629
data/GutenTAG/poly-diff-count-4/test.csv,0.9826364947031907,0.6332422029099002
data/GutenTAG/poly-diff-count-5/test.csv,0.9844585847601021,0.7560018835566704
data/NAB/ec2_network_in_257a54.test.csv,0.7317063331161235,0.5816045449639291
data/NASA-MSL/P-14.test.csv,0.9962066162064482,0.8721677284665943
data/GutenTAG/cbf-diff-count-4/test.csv,0.8063899453277883,0.13385710111842852
data/NAB/exchange-4_cpc_results.test.csv,0.8386271374092753,0.6505111528348633
data/NormA/Discords_marotta_valve_tek_14.test.csv,0.5357845106977234,0.049687536631492446
data/NAB/iio_us-east-1_i-a2eb1cd9_NetworkIn.test.csv,0.8583152150743915,0.2731201214830482
data/NAB/TravelTime_387.test.csv,0.7053197240316218,0.14208674321895495
data/NASA-SMAP/E-7.test.csv,0.999990692104112,0.9997360506175266
data/NAB/ec2_request_latency_system_failure.test.csv,0.9921441542596734,0.9021185544233599
data/NAB/art_daily_nojump.test.csv,0.17190922038965134,0.05708175719287084
data/GutenTAG/ecg-type-platform/test.csv,0.9911515151515151,0.3287606620363641
data/GutenTAG/cbf-diff-count-3/test.csv,0.8098435265249425,0.06385527234086506
data/GutenTAG/rw-type-platform/test.csv,0.9987535353535354,0.8220269193927081
data/NASA-MSL/F-4.test.csv,0.8233279113655374,0.0659965471471738
data/NASA-MSL/P-10.test.csv,0.9954830236118163,0.8060535586858872
