Dataset,AUC-ROC,AUC-PR
data/NAB/occupancy_6005.test.csv,0.3799284344898075,0.09392535992552595
data/NASA-SMAP/F-1.test.csv,0.41969553550899114,0.01012145707326382
data/KDD-TSAD/161_UCR_Anomaly_WalkingAceleration1.test.csv,0.12881018459819019,0.01858528277434765
data/KDD-TSAD/053_UCR_Anomaly_DISTORTEDWalkingAceleration1.test.csv,0.1378217319639914,0.018709015239687325
data/NASA-MSL/P-15.test.csv,0.9990929705215419,0.8184833033510515
data/NAB/elb_request_count_8c0756.test.csv,0.6382474678946863,0.3458378536430597
data/GutenTAG/cbf-type-trend/test.csv,0.2857919191919192,0.006812100399034904
data/GutenTAG/poly-combined-diff-2/test.csv,0.8358391843971632,0.27916674804424985
data/NAB/ec2_cpu_utilization_ac20cd.test.csv,0.40148596192649916,0.17241812446818772
data/NAB/speed_t4013.test.csv,0.8558592427616927,0.3701846509764625
data/NAB/occupancy_t4013.test.csv,0.7753671111111111,0.5173874381546275
data/NASA-SMAP/T-3.test.csv,0.9372905715099566,0.8057665887754952
data/NormA/Discords_marotta_valve_tek_16.test.csv,0.6537901529146142,0.032863960216823446
data/NASA-SMAP/P-1.test.csv,0.3054668403610765,0.0622554479250723
data/NAB/speed_7578.test.csv,0.9629506463385518,0.7118061392884931
data/NAB/exchange-3_cpc_results.test.csv,0.9148816686722824,0.41759386894443645
data/NASA-MSL/F-7.test.csv,0.7465114581403054,0.1700893830209104
data/NAB/ec2_cpu_utilization_fe7f93.test.csv,0.5358303805137735,0.13779004484843532
data/NAB/speed_6005.test.csv,0.6140468078885375,0.2786345068409049
data/NAB/ec2_cpu_utilization_825cc2.test.csv,0.8349509652445573,0.584299995727735
data/KDD-TSAD/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1.test.csv,0.44668139237811366,0.0035107891949770365
data/NAB/rogue_agent_key_hold.test.csv,0.45034838870225213,0.10752684106283193
data/GutenTAG/poly-type-mean/test.csv,0.9639838383838384,0.3919045511075606
data/NAB/exchange-4_cpm_results.test.csv,0.876469763683438,0.43493294275874655
data/NAB/grok_asg_anomaly.test.csv,0.7721185589948979,0.289967101392662
data/NAB/ec2_cpu_utilization_24ae8d.test.csv,0.8006407357153627,0.5733306177837103
data/NAB/ambient_temperature_system_failure.test.csv,0.6389512559683926,0.21221863395933355
data/GutenTAG/poly-type-trend/test.csv,0.9999606060606061,0.995658953300834
data/NASA-SMAP/G-4.test.csv,0.9963714451833587,0.6377202437421106
data/NAB/rds_cpu_utilization_e47b3b.test.csv,0.726440113482176,0.42499297505809136
data/NAB/ec2_cpu_utilization_77c1ca.test.csv,0.670772458148346,0.2675013814747365
data/NAB/ec2_network_in_5abac7.test.csv,0.7870140144665461,0.40436125150082164
data/GutenTAG/cbf-diff-count-1/test.csv,0.4629858585858586,0.00923406825674455
data/NASA-MSL/T-8.test.csv,0.9727330593493572,0.6974989949560974
data/GutenTAG/poly-diff-count-4/test.csv,0.9710714431292194,0.5170360277685427
data/GutenTAG/poly-diff-count-5/test.csv,0.9364239157289608,0.7011738940167608
data/NAB/ec2_network_in_257a54.test.csv,0.7294786210065458,0.40881671420119536
data/NASA-MSL/P-14.test.csv,0.9943780633394286,0.9113096150585293
data/GutenTAG/cbf-diff-count-4/test.csv,0.718823977126799,0.08475459106306907
data/NAB/exchange-4_cpc_results.test.csv,0.8865953171771845,0.6120478469478557
data/NormA/Discords_marotta_valve_tek_14.test.csv,0.7525813856977234,0.09321136344344061
data/NAB/iio_us-east-1_i-a2eb1cd9_NetworkIn.test.csv,0.9386039703855282,0.4742790753664726
data/NAB/TravelTime_387.test.csv,0.8578605849430596,0.3438943093282741
data/NASA-SMAP/E-7.test.csv,0.9999166721701448,0.9978763078971653
data/NAB/ec2_request_latency_system_failure.test.csv,0.8497870398539702,0.686737919947791
data/NAB/art_daily_nojump.test.csv,0.20223564380401332,0.06062792115570613
data/GutenTAG/ecg-type-platform/test.csv,0.6800333333333333,0.13480833139287282
data/GutenTAG/cbf-diff-count-3/test.csv,0.8292779393165818,0.2164393679041487
data/GutenTAG/rw-type-platform/test.csv,0.8839565656565657,0.29133828512642407
data/NASA-MSL/F-4.test.csv,0.8152832242635161,0.06670417599411789
data/NASA-MSL/P-10.test.csv,0.9999987211278629,0.9999419490635038
data/NASA-MSL/T-4.test.csv,0.8832145845140744,0.40614037873005626
data/GutenTAG/cbf-same-count-5/test.csv,0.6651233684210527,0.06710913168406493
data/GutenTAG/poly-combined-diff-3/test.csv,0.8349767799995188,0.04360191721726604
data/GutenTAG/cbf-same-count-1/test.csv,0.8222909090909091,0.03823668300313964
data/GutenTAG/cbf-position-end/test.csv,0.8865333333333332,0.10768538761025297
data/NAB/ec2_cpu_utilization_5f5533.test.csv,0.8442731247344544,0.6134603094108873
data/GutenTAG/cbf-same-count-2/test.csv,0.8655994897959184,0.0722887160776016
data/NAB/TravelTime_451.test.csv,0.6659140179830121,0.28009341413812094
data/NAB/ec2_cpu_utilization_53ea38.test.csv,0.691368913010704,0.25933896020852115
data/NASA-MSL/F-5.test.csv,0.989879193075071,0.7732965898034212
data/KDD-TSAD/248_UCR_Anomaly_weallwalk.test.csv,0.9983149400735731,0.15294685794685794
data/NASA-SMAP/S-1.test.csv,0.47938113571739893,0.3836022342562511
data/NormA/Discords_marotta_valve_tek_17.test.csv,0.8705116610221675,0.09919997540999138
data/GutenTAG/cbf-combined-diff-1/test.csv,0.730595390070922,0.12012618822048042
data/NAB/art_daily_jumpsdown.test.csv,0.42738020919160313,0.08068356107516624
data/GutenTAG/poly-diff-count-3/test.csv,0.9493287719987673,0.3362452691005809
data/KDD-TSAD/069_UCR_Anomaly_DISTORTEDinsectEPG5.test.csv,0.997905654732223,0.022727272727272728
data/KDD-TSAD/107_UCR_Anomaly_NOISEinsectEPG3.test.csv,0.7062545235223161,0.007815844185505795
data/GutenTAG/cbf-same-count-10/test.csv,0.7386774114774115,0.23977320741922048
data/KDD-TSAD/097_UCR_Anomaly_NOISEGP711MarkerLFM5z3.test.csv,0.9999776941307682,0.9941769100454954
data/GutenTAG/ecg-noise-30%/test.csv,0.3892212121212121,0.016124742007363628
data/GutenTAG/sinus-same-count-5/test.csv,0.9783258947368421,0.5534101264380217
data/NormA/Discords_patient_respiration1.test.csv,0.6727206349206349,0.46090026391667127
data/NASA-SMAP/E-9.test.csv,0.832792449192902,0.3916355859624238
data/GutenTAG/cbf-type-amplitude/test.csv,0.6434545454545455,0.013187285437488382
data/GutenTAG/sinus-same-count-10/test.csv,0.7583987313804348,0.338721448027505
data/NAB/art_increase_spike_density.test.csv,0.6356169319795663,0.36445404317875885
data/KDD-TSAD/159_UCR_Anomaly_TkeepSecondMARS.test.csv,1.0,0.9999999999999999
data/GutenTAG/ecg-noise-50%/test.csv,0.4151131313131313,0.01395534675369059
data/generated_data/dataset_0.test.csv,0.3933167801624177,0.024350972188504953
data/generated_data/dataset_1.test.csv,0.9200026150969547,0.48172934151504204
data/generated_data/dataset_2.test.csv,0.9414101239669422,0.7413148278984902
data/generated_data/dataset_3.test.csv,0.9973884130982368,0.8637684369553152
data/generated_data/dataset_4.test.csv,0.7674949799196787,0.007870415881881065
data/generated_data/dataset_5.test.csv,0.715960109065103,0.04135231521048228
data/generated_data/dataset_6.test.csv,0.8006780759493671,0.030752575166299125
data/generated_data/dataset_7.test.csv,0.5362193966198073,0.029190620201903456
data/generated_data/dataset_8.test.csv,0.8386588379074896,0.6639084933082677
