Dataset,AUC-ROC,AUC-PR
data/NAB/occupancy_6005.test.csv,0.044592621834320556,0.05321151242731954
data/NASA-SMAP/F-1.test.csv,0.11269714735236346,0.006370465039866246
data/KDD-TSAD/161_UCR_Anomaly_WalkingAceleration1.test.csv,0.10989888256275983,0.018684462833914412
data/KDD-TSAD/053_UCR_Anomaly_DISTORTEDWalkingAceleration1.test.csv,0.20932309077357888,0.021219823128572353
data/NASA-MSL/P-15.test.csv,0.999697656840514,0.9663390313390313
data/NAB/elb_request_count_8c0756.test.csv,0.8236222468922605,0.6735258582767681
data/GutenTAG/cbf-type-trend/test.csv,0.08191919191919192,0.005278179323284424
data/GutenTAG/poly-combined-diff-2/test.csv,0.787447340425532,0.2979195660910712
data/NAB/ec2_cpu_utilization_ac20cd.test.csv,0.9554895188811935,0.7637183321520146
data/NAB/speed_t4013.test.csv,0.9893523385300668,0.9148965081143935
data/NAB/occupancy_t4013.test.csv,0.9940604444444444,0.9574306452619719
data/NASA-SMAP/T-3.test.csv,0.9988729057150996,0.9486941929835527
data/NormA/Discords_marotta_valve_tek_16.test.csv,0.9325851164819375,0.14677860540165788
data/NASA-SMAP/P-1.test.csv,0.6464684521746775,0.1418070623840743
data/NAB/speed_7578.test.csv,0.8538746205532248,0.570019709370597
data/NAB/exchange-3_cpc_results.test.csv,0.9884523725254242,0.8947923699219857
data/NASA-MSL/F-7.test.csv,0.3800127928090732,0.06467037780831247
data/NAB/ec2_cpu_utilization_fe7f93.test.csv,0.5815063294155289,0.21126525290697484
data/NAB/speed_6005.test.csv,0.9882582409753156,0.9289948575091899
data/NAB/ec2_cpu_utilization_825cc2.test.csv,0.9718689319045591,0.6619699975920027
data/KDD-TSAD/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1.test.csv,0.998610435232215,0.7396028193876945
data/NAB/rogue_agent_key_hold.test.csv,0.6501182033096926,0.15325024587665073
data/GutenTAG/poly-type-mean/test.csv,0.9988151515151515,0.8427434827719551
data/NAB/exchange-4_cpm_results.test.csv,0.778310987978034,0.3706164647605964
data/NAB/grok_asg_anomaly.test.csv,0.8161430035083361,0.4118186116787977
data/NAB/ec2_cpu_utilization_24ae8d.test.csv,0.8118964406617052,0.5472845087866257
data/NAB/ambient_temperature_system_failure.test.csv,0.8207984979676826,0.3314636804110481
data/GutenTAG/poly-type-trend/test.csv,0.9980989898989899,0.7022482591581106
data/NASA-SMAP/G-4.test.csv,0.9999575607623785,0.9900327144507706
data/NAB/rds_cpu_utilization_e47b3b.test.csv,0.9645135205515124,0.7811971318363514
data/NAB/ec2_cpu_utilization_77c1ca.test.csv,0.6504187729531956,0.12319545035524793
data/NAB/ec2_network_in_5abac7.test.csv,0.8234832532280068,0.25801175523023834
data/GutenTAG/cbf-diff-count-1/test.csv,0.9041040404040404,0.07649224705311156
data/NASA-MSL/T-8.test.csv,0.9668797653147357,0.8201163703029577
data/GutenTAG/poly-diff-count-4/test.csv,0.6107274134162545,0.3541628064980525
data/GutenTAG/poly-diff-count-5/test.csv,0.9656650643419579,0.6165035271115509
data/NAB/ec2_network_in_257a54.test.csv,0.9268014006278347,0.8075370118689208
data/NASA-MSL/P-14.test.csv,0.9955690962431126,0.8866944488758307
data/GutenTAG/cbf-diff-count-4/test.csv,0.704069227947259,0.11219607402572473
data/NAB/exchange-4_cpc_results.test.csv,0.7917209988928526,0.5267762992174336
data/NormA/Discords_marotta_valve_tek_14.test.csv,0.9083151085581787,0.25319285089302135
data/NAB/iio_us-east-1_i-a2eb1cd9_NetworkIn.test.csv,0.8005925736453936,0.22780556642477373
data/NAB/TravelTime_387.test.csv,0.678284885432445,0.133586288909311
data/NASA-SMAP/E-7.test.csv,0.9999055913417065,0.9974041372118403
data/NAB/ec2_request_latency_system_failure.test.csv,0.9063814338898315,0.6071200437248859
data/NAB/art_daily_nojump.test.csv,0.8687564402281867,0.29650311050191114
data/GutenTAG/ecg-type-platform/test.csv,0.9951242424242425,0.6151337487264414
data/GutenTAG/cbf-diff-count-3/test.csv,0.9597055035060437,0.2269675164034481
data/GutenTAG/rw-type-platform/test.csv,0.999109090909091,0.862632762622832
data/NASA-MSL/F-4.test.csv,0.9673715224801509,0.6001876598050108
data/NASA-MSL/P-10.test.csv,0.9971992700197841,0.8930540933260722
data/NASA-MSL/T-4.test.csv,0.8234218551804172,0.0904399342501859
data/GutenTAG/cbf-same-count-5/test.csv,0.6872650526315789,0.10370206984036312
data/GutenTAG/poly-combined-diff-3/test.csv,0.8610091676893091,0.04470189316623831
data/GutenTAG/cbf-same-count-1/test.csv,0.8441737373737374,0.02829568661578776
data/GutenTAG/cbf-position-end/test.csv,0.9844686868686869,0.2301180361236782
data/NAB/ec2_cpu_utilization_5f5533.test.csv,0.9412866795499087,0.6735012669131699
data/GutenTAG/cbf-same-count-2/test.csv,0.8085846938775509,0.04676277492504151
data/NAB/TravelTime_451.test.csv,0.7076303412981414,0.148919353184155
data/NAB/ec2_cpu_utilization_53ea38.test.csv,0.8568034483231227,0.7432667505954711
data/NASA-MSL/F-5.test.csv,0.9998717995999445,0.9969316210837418
data/KDD-TSAD/248_UCR_Anomaly_weallwalk.test.csv,0.9809659428028954,0.015241663958798729
data/NASA-SMAP/S-1.test.csv,0.9850307304746684,0.884044631914386
data/NormA/Discords_marotta_valve_tek_17.test.csv,0.8201938372331691,0.06135422010684187
data/GutenTAG/cbf-combined-diff-1/test.csv,0.8154985815602838,0.2856382336576604
data/NAB/art_daily_jumpsdown.test.csv,0.9897537550761135,0.91934113841326
data/GutenTAG/poly-diff-count-3/test.csv,0.7765078069190733,0.04604772079308719
data/KDD-TSAD/069_UCR_Anomaly_DISTORTEDinsectEPG5.test.csv,0.997307270370001,0.017857142857142856
data/KDD-TSAD/107_UCR_Anomaly_NOISEinsectEPG3.test.csv,0.6074185765983112,0.006300507493610375
data/GutenTAG/cbf-same-count-10/test.csv,0.8317639804639806,0.29928573508314493
data/KDD-TSAD/097_UCR_Anomaly_NOISEGP711MarkerLFM5z3.test.csv,0.9999944235326921,0.9985446561410175
data/GutenTAG/ecg-noise-30%/test.csv,0.980309090909091,0.44302238298142627
data/GutenTAG/sinus-same-count-5/test.csv,0.9719562105263159,0.5025533589367256
data/NormA/Discords_patient_respiration1.test.csv,0.5791888888888889,0.4823713801970125
data/NASA-SMAP/E-9.test.csv,0.9713763181251548,0.7302675232620428
data/GutenTAG/cbf-type-amplitude/test.csv,0.9612161616161617,0.11392140949014329
data/GutenTAG/sinus-same-count-10/test.csv,0.9258458162962796,0.4132576051076833
data/NAB/art_increase_spike_density.test.csv,0.9955271397284216,0.970058428310709
data/KDD-TSAD/159_UCR_Anomaly_TkeepSecondMARS.test.csv,0.9999560555457901,0.9597741147741147
data/GutenTAG/ecg-noise-50%/test.csv,0.9792414141414141,0.3077484536710725
data/generated_data/dataset_0.test.csv,0.4620812744302677,0.0498053953885265
data/generated_data/dataset_1.test.csv,0.8926894964630814,0.5379784016960143
data/generated_data/dataset_2.test.csv,0.9710508135330579,0.6352169310624288
data/generated_data/dataset_3.test.csv,0.9994384550797649,0.9325107763119649
data/generated_data/dataset_4.test.csv,0.9490637550200802,0.03532331820054868
data/generated_data/dataset_5.test.csv,0.7358926281452707,0.04332292554907181
data/generated_data/dataset_6.test.csv,0.6403005569620253,0.015982241226927735
data/generated_data/dataset_7.test.csv,0.596152661506871,0.030617388709073032
data/generated_data/dataset_8.test.csv,0.8598411222402295,0.7893208159983018
data/generated_data/dataset_9.test.csv,0.8335167583791896,0.0014876767788817864
data/generated_data/dataset_10.test.csv,0.8122902039451689,0.007531462753406279
data/generated_data/dataset_11.test.csv,0.7834977788169278,0.03603239981349493
data/generated_data/dataset_12.test.csv,0.9977969742675625,0.5447478659369485
data/generated_data/dataset_13.test.csv,0.7868911790655327,0.2443687035741044
data/generated_data/dataset_14.test.csv,0.8041862794191287,0.0036539643652309267
data/generated_data/dataset_15.test.csv,0.9904099471293074,0.3008235881482878
data/generated_data/dataset_16.test.csv,0.8005845733879291,0.1669811998395747
data/generated_data/dataset_17.test.csv,0.999938256048387,0.9926601941931621
data/generated_data/dataset_18.test.csv,0.8113563688121621,0.5556425959224196
data/generated_data/dataset_19.test.csv,0.8308249428474148,0.22982279606112652
