Dataset,AUC-ROC,AUC-PR
data/NAB/occupancy_6005.test.csv,0.11126853873077727,0.055884874078283756
data/NASA-SMAP/F-1.test.csv,0.09868834932532508,0.006351461863012109
data/KDD-TSAD/161_UCR_Anomaly_WalkingAceleration1.test.csv,0.40950918496246247,0.02851125060076028
data/KDD-TSAD/053_UCR_Anomaly_DISTORTEDWalkingAceleration1.test.csv,0.46728727133190173,0.030878304793897544
data/NASA-MSL/P-15.test.csv,0.9804232804232804,0.5795454545454546
data/NAB/elb_request_count_8c0756.test.csv,0.6351116319230294,0.21282971975336426
data/GutenTAG/cbf-type-trend/test.csv,0.1155959595959596,0.005603167888172329
data/GutenTAG/poly-combined-diff-2/test.csv,0.36207712765957445,0.045135735033459905
data/NAB/ec2_cpu_utilization_ac20cd.test.csv,0.8630845949399892,0.31152237756671075
data/NAB/speed_t4013.test.csv,0.8973594654788418,0.31554612053830133
data/NAB/occupancy_t4013.test.csv,0.8557742222222222,0.251262061079771
data/NASA-SMAP/T-3.test.csv,0.9959159825983376,0.7726018463185085
data/NormA/Discords_marotta_valve_tek_16.test.csv,0.9034726498357963,0.11142442569514241
data/NASA-SMAP/P-1.test.csv,0.7234876754474389,0.1448898480184158
data/NAB/speed_7578.test.csv,0.7832804665916301,0.40376709651489995
data/NAB/exchange-3_cpc_results.test.csv,0.8430900639437484,0.5394086384142173
data/NASA-MSL/F-7.test.csv,0.8864793893347994,0.3518956322106071
data/NAB/ec2_cpu_utilization_fe7f93.test.csv,0.5235078475221844,0.21971751580886867
data/NAB/speed_6005.test.csv,0.9944631453109762,0.9863949236496408
data/NAB/ec2_cpu_utilization_825cc2.test.csv,0.9712078379738992,0.7557008256034948
data/KDD-TSAD/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1.test.csv,0.999232032604398,0.8788361012792218
data/NAB/rogue_agent_key_hold.test.csv,0.36707571233047154,0.07563411442238935
data/GutenTAG/poly-type-mean/test.csv,0.33653030303030307,0.0071434333541888955
data/NAB/exchange-4_cpm_results.test.csv,0.7263662824255017,0.17648166826829342
data/NAB/grok_asg_anomaly.test.csv,0.5548203400705807,0.11026066956865216
data/NAB/ec2_cpu_utilization_24ae8d.test.csv,0.9896444088099448,0.8960529400077601
data/NAB/ambient_temperature_system_failure.test.csv,0.8041348004934334,0.3840833786616475
data/GutenTAG/poly-type-trend/test.csv,0.45778737373737377,0.12782527180557685
data/NASA-SMAP/G-4.test.csv,0.5,0.5020309224318659
data/NAB/rds_cpu_utilization_e47b3b.test.csv,0.9685364499814975,0.8577174935250448
data/NAB/ec2_cpu_utilization_77c1ca.test.csv,0.7167232939506472,0.14789654493302717
data/NAB/ec2_network_in_5abac7.test.csv,0.9224943787475017,0.610762726185431
data/GutenTAG/cbf-diff-count-1/test.csv,0.4904545454545455,0.009130769319793518
data/NASA-MSL/T-8.test.csv,0.7611807602363457,0.13216831858468592
data/GutenTAG/poly-diff-count-4/test.csv,0.41137764998891896,0.02634487204149057
data/GutenTAG/poly-diff-count-5/test.csv,0.36354628586363036,0.029921817704623287
data/NAB/ec2_network_in_257a54.test.csv,0.9765191075202719,0.9135136444942954
data/NASA-MSL/P-14.test.csv,0.2442494859236899,0.019614870175119037
data/GutenTAG/cbf-diff-count-4/test.csv,0.7138969356364101,0.0543294689723928
data/NAB/exchange-4_cpc_results.test.csv,0.7572231106737196,0.39792142683474313
data/NormA/Discords_marotta_valve_tek_14.test.csv,0.9618634228762647,0.6467738969385185
data/NAB/iio_us-east-1_i-a2eb1cd9_NetworkIn.test.csv,0.9517272740191272,0.4583734488660677
data/NAB/TravelTime_387.test.csv,0.7919496734160096,0.19372007031706612
data/NASA-SMAP/E-7.test.csv,0.9998118475331195,0.9949768537185559
data/NAB/ec2_request_latency_system_failure.test.csv,0.9108515583099934,0.5820545447813775
data/NAB/art_daily_nojump.test.csv,0.2765610907994395,0.1775159852554291
data/GutenTAG/ecg-type-platform/test.csv,0.9998929292929293,0.9901706290131148
