Dataset,AUC-ROC,AUC-PR
data/NAB/occupancy_6005.test.csv,0.4753526975819769,0.10326523172216297
data/NASA-SMAP/F-1.test.csv,0.4263424927898896,0.01960706087401783
data/KDD-TSAD/161_UCR_Anomaly_WalkingAceleration1.test.csv,0.3626357887166813,0.024442855699986624
data/KDD-TSAD/053_UCR_Anomaly_DISTORTEDWalkingAceleration1.test.csv,0.3687740793738004,0.024675578619037256
data/NASA-MSL/P-15.test.csv,0.5695137314184933,0.009213493387916001
data/NAB/elb_request_count_8c0756.test.csv,0.5468518290092239,0.13024430105638743
data/GutenTAG/cbf-type-trend/test.csv,0.4744075757575758,0.008665068684698914
data/GutenTAG/poly-combined-diff-2/test.csv,0.20295319148936167,0.03587792749405821
data/NAB/ec2_cpu_utilization_ac20cd.test.csv,0.47402472637363613,0.08951616041606325
data/NAB/speed_t4013.test.csv,0.5629968819599109,0.2307934086864387
data/NAB/occupancy_t4013.test.csv,0.5640648888888888,0.1824291050008608
data/NASA-SMAP/T-3.test.csv,0.5056309397415645,0.05594126456412778
data/NormA/Discords_marotta_valve_tek_16.test.csv,0.6271535688628901,0.03297430470530251
data/NASA-SMAP/P-1.test.csv,0.30470163245498133,0.06490643792327691
data/NAB/speed_7578.test.csv,0.6483679525222552,0.381114235267332
data/NAB/exchange-3_cpc_results.test.csv,0.5407777069913404,0.1651760989529515
data/NASA-MSL/F-7.test.csv,0.5374342811549057,0.1192584193719791
data/NAB/ec2_cpu_utilization_fe7f93.test.csv,0.47854431952400894,0.11635191826103566
data/NAB/speed_6005.test.csv,0.5327075996661602,0.13345665684364044
data/NAB/ec2_cpu_utilization_825cc2.test.csv,0.5963999819809425,0.21182305599957102
data/KDD-TSAD/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1.test.csv,0.25132113202956297,0.00225727697126767
data/NAB/rogue_agent_key_hold.test.csv,0.3935392559412716,0.09549932751073589
data/GutenTAG/poly-type-mean/test.csv,0.3099166666666666,0.006945116019160617
data/NAB/exchange-4_cpm_results.test.csv,0.5017624795923415,0.12784513497479777
data/NAB/grok_asg_anomaly.test.csv,0.5064371241992404,0.1058357126991995
data/NAB/ec2_cpu_utilization_24ae8d.test.csv,0.5092536628153995,0.12573936669134603
data/NAB/ambient_temperature_system_failure.test.csv,0.7539114372028438,0.351856339869711
data/GutenTAG/poly-type-trend/test.csv,0.9720838383838384,0.18170243455960672
data/NASA-SMAP/G-4.test.csv,0.532258064516129,0.5341579596943262
data/NAB/rds_cpu_utilization_e47b3b.test.csv,0.5115051464440881,0.11839933361311755
data/NAB/ec2_cpu_utilization_77c1ca.test.csv,0.546026050146087,0.1247676636418539
data/NAB/ec2_network_in_5abac7.test.csv,0.5521160496177151,0.15320456681420214
data/GutenTAG/cbf-diff-count-1/test.csv,0.21899343434343435,0.005924406560206509
data/NASA-MSL/T-8.test.csv,0.5224376271327162,0.16157952210530288
data/GutenTAG/poly-diff-count-4/test.csv,0.6462753121447257,0.05462360670865939
data/GutenTAG/poly-diff-count-5/test.csv,0.586860539036823,0.07371619515808894
data/NAB/ec2_network_in_257a54.test.csv,0.6387226006111506,0.21202132105756472
data/NASA-MSL/P-14.test.csv,0.8576169634448105,0.7115121460606194
data/GutenTAG/cbf-diff-count-4/test.csv,0.5562583257718454,0.054336187571854475
data/NAB/exchange-4_cpc_results.test.csv,0.5860560954606964,0.15173084784352303
data/NormA/Discords_marotta_valve_tek_14.test.csv,0.7426663120520657,0.16765709294111952
data/NAB/iio_us-east-1_i-a2eb1cd9_NetworkIn.test.csv,0.5422226485341973,0.14764550547880873
data/NAB/TravelTime_387.test.csv,0.6604409642122466,0.18474067285906604
data/NASA-SMAP/E-7.test.csv,0.5677357745432593,0.22031989038712577
data/NAB/ec2_request_latency_system_failure.test.csv,0.5074571335376162,0.13668491271979163
data/NAB/art_daily_nojump.test.csv,0.314025013555676,0.06735413321701227
data/GutenTAG/ecg-type-platform/test.csv,0.25261414141414146,0.006130973447854353
data/GutenTAG/cbf-diff-count-3/test.csv,0.6210474822540021,0.058865459754761644
data/GutenTAG/rw-type-platform/test.csv,5.0505050505023075e-05,0.005
data/NASA-MSL/F-4.test.csv,0.7484774357875092,0.09059406946193697
data/NASA-MSL/P-10.test.csv,0.8725194676311069,0.7178631270471914
data/NASA-MSL/T-4.test.csv,0.5289855072463768,0.5436449569531878
data/GutenTAG/cbf-same-count-5/test.csv,0.6267189473684209,0.06177809339108348
data/GutenTAG/poly-combined-diff-3/test.csv,0.49136312230804396,0.009636471337863895
data/GutenTAG/cbf-same-count-1/test.csv,0.8787929292929293,0.0441861384992122
data/GutenTAG/cbf-position-end/test.csv,0.976980808080808,0.21546123809006568
data/NAB/ec2_cpu_utilization_5f5533.test.csv,0.5471869303619642,0.13014531191581208
data/GutenTAG/cbf-same-count-2/test.csv,0.8425650510204081,0.07963065840561967
data/NAB/TravelTime_451.test.csv,0.537690876997619,0.12958785180486665
data/NAB/ec2_cpu_utilization_53ea38.test.csv,0.5429508792127516,0.13432836608762894
data/NASA-MSL/F-5.test.csv,0.6662697722774538,0.5739886560198134
data/KDD-TSAD/248_UCR_Anomaly_weallwalk.test.csv,0.5800996796012816,0.0007054176072234763
data/NASA-SMAP/S-1.test.csv,0.4424119790477574,0.06604884411236153
data/NormA/Discords_marotta_valve_tek_17.test.csv,0.9070357399425288,0.1586801052631052
data/GutenTAG/cbf-combined-diff-1/test.csv,0.6663370567375887,0.12581300224592729
data/NAB/art_daily_jumpsdown.test.csv,0.5385955567468292,0.19990342467780112
data/GutenTAG/poly-diff-count-3/test.csv,0.9849905996093621,0.7486722822687407
data/KDD-TSAD/069_UCR_Anomaly_DISTORTEDinsectEPG5.test.csv,0.4307370100728034,8.758101243650377e-05
data/KDD-TSAD/107_UCR_Anomaly_NOISEinsectEPG3.test.csv,0.5847416566143948,0.00745652774858124
data/GutenTAG/cbf-same-count-10/test.csv,0.6398192307692308,0.18271546463850713
data/KDD-TSAD/097_UCR_Anomaly_NOISEGP711MarkerLFM5z3.test.csv,0.824781820716576,0.011269368865329926
data/GutenTAG/ecg-noise-30%/test.csv,0.15864141414141414,0.005468072927115709
data/GutenTAG/sinus-same-count-5/test.csv,0.44561336842105265,0.04725062258434377
data/NormA/Discords_patient_respiration1.test.csv,0.7077714285714286,0.3899999592401723
data/NASA-SMAP/E-9.test.csv,0.5432997551598985,0.19955766779059725
data/GutenTAG/cbf-type-amplitude/test.csv,0.5564151515151515,0.010898096497122867
data/GutenTAG/sinus-same-count-10/test.csv,0.45004670623178594,0.09118605386460156
data/NAB/art_increase_spike_density.test.csv,0.504830470287941,0.13396367593770347
data/KDD-TSAD/159_UCR_Anomaly_TkeepSecondMARS.test.csv,0.5725303216734049,0.0009741461963643528
data/GutenTAG/ecg-noise-50%/test.csv,0.18958939393939395,0.005663639096803357
data/generated_data/dataset_0.test.csv,0.5472974899820537,0.03761061164354748
data/generated_data/dataset_1.test.csv,0.5816971979236131,0.08508016832141431
data/generated_data/dataset_2.test.csv,0.6379214553202479,0.22689791544871996
data/generated_data/dataset_3.test.csv,0.6626606213266163,0.16858091127401983
data/generated_data/dataset_4.test.csv,0.526421937751004,0.00478740929836303
data/generated_data/dataset_5.test.csv,0.5970764078238026,0.026650796583828733
data/generated_data/dataset_6.test.csv,0.5634418227848101,0.01902812405982515
data/generated_data/dataset_7.test.csv,0.5428919207076291,0.02756839437803227
data/generated_data/dataset_8.test.csv,0.48585456574297936,0.1352345717228586
data/generated_data/dataset_9.test.csv,0.24222111055527765,0.00028222239744465764
data/generated_data/dataset_10.test.csv,0.6844717485790706,0.005951885005651399
data/generated_data/dataset_11.test.csv,0.5805108721066168,0.020851439610092785
data/generated_data/dataset_12.test.csv,0.9910507792860734,0.1909722222222222
data/generated_data/dataset_13.test.csv,0.5616474254284696,0.09434010801807599
data/generated_data/dataset_14.test.csv,0.6892004673677183,0.006055198808891304
data/generated_data/dataset_15.test.csv,0.6614840989399293,0.013756154068925571
data/generated_data/dataset_16.test.csv,0.5574270115516495,0.0651290361455067
data/generated_data/dataset_17.test.csv,0.5699256552419355,0.20380485123022618
data/generated_data/dataset_18.test.csv,0.5968269020861167,0.17883762657887156
data/generated_data/dataset_19.test.csv,0.5640879906610244,0.04599487623905561
