timestamp,value-0,is_anomaly
0,0.39835677604711894,0.0
1,-0.42805669628277004,0.0
2,1.2950165938035672,0.0
3,1.4133965682932872,0.0
4,0.782949571872313,0.0
5,0.055495975441588796,0.0
6,0.48245036790705453,0.0
7,0.5575345653866931,0.0
8,0.9013789654395563,0.0
9,1.0954892603408868,0.0
10,-0.5769958070200922,0.0
11,-0.6825764440260065,0.0
12,-0.30507282315319545,0.0
13,-2.4861371842081224,0.0
14,-0.7580885528612904,0.0
15,-1.4138368587166341,0.0
16,-1.518151353962133,0.0
17,-0.6305493493847192,0.0
18,-0.45737246655043107,0.0
19,-0.035715870261074034,0.0
20,0.3576244127375845,0.0
21,1.8751293394319728,0.0
22,0.3530847277101457,0.0
23,0.7593391625075623,0.0
24,1.4878952865205974,0.0
25,0.6309499817390276,0.0
26,0.9907189925253554,0.0
27,1.1089089216516703,0.0
28,1.0766998321782077,0.0
29,0.3457331600449336,0.0
30,0.1201301819587528,0.0
31,-0.17904310405634163,0.0
32,-0.7202642513690717,0.0
33,-0.45286077239110384,0.0
34,-0.24503300428800145,0.0
35,-1.3510977430324325,0.0
36,-1.4239186015508594,0.0
37,-0.27425970000207844,0.0
38,-0.3629762394540148,0.0
39,-0.36430859406348737,0.0
40,-0.26108030829606954,0.0
41,0.8643757479616885,0.0
42,0.23024195306618506,0.0
43,1.0112174580280666,0.0
44,0.9607086449258141,0.0
45,-0.020770229800598727,0.0
46,0.31657729052346517,0.0
47,0.9569344952065071,0.0
48,0.5380214435400336,0.0
49,-0.17528345608944035,0.0
50,-0.3915084901767933,0.0
51,0.15036498066383902,0.0
52,-0.04461131312168032,0.0
53,-0.9407917630016803,0.0
54,-1.1093439698693042,0.0
55,-0.9877769651755116,0.0
56,-0.22531430618591097,0.0
57,-1.205392792260512,0.0
58,0.014850554670011396,0.0
59,-0.186232338521726,0.0
60,-0.6580085687982569,0.0
61,0.9733384550794446,0.0
62,0.12781391982706103,0.0
63,1.4956506249321335,0.0
64,0.6264924900257209,0.0
65,0.9268620945968734,0.0
66,1.034137516498565,0.0
67,0.5162648857151875,0.0
68,1.3526308151489537,0.0
69,0.527083407539587,0.0
70,-0.3046635171376337,0.0
71,-0.10371852593397538,0.0
72,0.1304276697927551,0.0
73,-1.9985971525865096,0.0
74,-1.0867809542702558,0.0
75,-1.566309182945306,0.0
76,-1.2363806348032678,0.0
77,-1.1852195293534349,0.0
78,-1.3429103252014523,0.0
79,-0.7594386460571614,0.0
80,-0.026706979891609393,0.0
81,-0.27950524251952397,0.0
82,1.2169413144457009,0.0
83,0.5999457234913776,0.0
84,0.746533141574865,0.0
85,1.6259565310569402,0.0
86,0.6494755337130789,0.0
87,0.8723556055678046,0.0
88,0.12945531342806,0.0
89,0.2526642067821233,0.0
90,-0.2864288885373713,0.0
91,0.11091717019794001,0.0
92,-0.6254485681130993,0.0
93,-0.8331790044095624,0.0
94,-1.424461115623056,0.0
95,-0.7922347241877554,0.0
96,-0.8096322321371433,0.0
97,-1.21632445435065,0.0
98,-0.53033049472397,0.0
99,0.21984833274521226,0.0
100,-0.8416587458074976,0.0
101,-0.07290665621175935,0.0
102,1.1378460689103798,0.0
103,-0.2392200598940989,0.0
104,1.6071166824494356,0.0
105,0.7596243117358724,0.0
106,1.157386310921899,0.0
107,1.3058047163428312,0.0
108,0.23433434456982505,0.0
109,-0.22902826486718453,0.0
110,-0.5053697894320587,0.0
111,-0.7193877728605682,0.0
112,-0.5516040806687498,0.0
113,-0.7503455915321522,0.0
114,-1.347951785455333,0.0
115,-1.3041141380944132,0.0
116,-1.0900564316523378,0.0
117,-0.5868518772750497,0.0
118,-0.280044948463697,0.0
119,-0.6434155110936107,0.0
120,0.2981877093736633,0.0
121,0.3208732391541973,0.0
122,0.5546302024119343,0.0
123,0.38108103597139825,0.0
124,0.9087639599777833,0.0
125,0.5602155444713426,0.0
126,2.116931193653017,0.0
127,0.2757279927291172,0.0
128,0.8372501022152026,0.0
129,0.7198302865471558,0.0
130,-0.2553717671616641,0.0
131,0.3066263209726514,0.0
132,-1.0284601964829696,0.0
133,-0.9172660690173988,0.0
134,-1.0814520407035106,0.0
135,-0.37896837112466364,0.0
136,-0.8165593660792555,0.0
137,-0.3542338281613798,0.0
138,-0.6527036716703354,0.0
139,0.7838594893713297,0.0
140,0.19677726378623933,0.0
141,0.6707247402908465,0.0
142,0.6470640469499633,0.0
143,0.5556857802243914,0.0
144,-0.02407976410707835,0.0
145,0.012702049063396226,0.0
146,1.1349770997140305,0.0
147,0.6045358311181618,0.0
148,-0.0013952216646789806,0.0
149,-0.13401535911651968,0.0
150,0.14670389738532136,0.0
151,0.024211766899440268,0.0
152,-0.7682194507476964,0.0
153,-0.3335822640589511,0.0
154,-0.5878027413158342,0.0
155,-0.01103821714298936,0.0
156,-0.15703151124533832,0.0
157,-0.6513602829731636,0.0
158,-0.690115960854698,0.0
159,-0.8777520997777518,0.0
160,-0.3387087072347079,0.0
161,-0.10005410247690033,0.0
162,1.6719463382442903,0.0
163,0.5292807190530311,0.0
164,0.49373534033886474,0.0
165,1.1954339899879278,0.0
166,1.470443406384688,0.0
167,0.891971239811212,0.0
168,0.9939233220763479,0.0
169,0.16273148052727635,0.0
170,0.34859588689285914,0.0
171,-0.4398889720727269,0.0
172,-0.7124244225912346,0.0
173,-0.9905518024746631,0.0
174,-1.1770259695716407,0.0
175,-0.2293652649694049,0.0
176,-0.9579746783162987,0.0
177,-1.0114584896692946,0.0
178,-1.6675150523348,0.0
179,-0.7015404579252238,0.0
180,0.1486972609531212,0.0
181,0.2080730165955752,0.0
182,0.30131651478706073,0.0
183,1.4218187259613475,0.0
184,0.6486706542979035,0.0
185,0.780505950372045,0.0
186,0.38971423384039194,0.0
187,-0.4987884418365621,0.0
188,-0.7394612417312432,0.0
189,0.8705712255193503,0.0
190,-0.4058424879963014,0.0
191,-0.215872051940674,0.0
192,-0.5157785659227274,0.0
193,-0.8370947190003611,0.0
194,-0.4412184874557712,0.0
195,-0.9853518288779746,0.0
196,-1.2412355145179865,0.0
197,0.5019291953661787,0.0
198,-0.35768814360619977,0.0
199,-0.8931646381066229,0.0
200,0.34625285390708205,0.0
201,-0.20135029431641233,0.0
202,0.5630712561872774,0.0
203,0.9007676889228012,0.0
204,1.0665285737295762,0.0
205,1.678893361388428,0.0
206,1.3957940159087496,0.0
207,1.2767035926951578,0.0
208,0.41845375804387924,0.0
209,0.4066277776605117,0.0
210,-0.8399341465869581,0.0
211,0.14668367601067483,0.0
212,-0.872447507988052,0.0
213,-0.5007987303897318,0.0
214,-0.3116091651985664,0.0
215,-1.221987633431652,0.0
216,-0.9555081202084922,0.0
217,-1.1393413712827343,0.0
218,-0.2449547105718481,0.0
219,-0.9392446443707047,0.0
220,-0.005025038605370018,0.0
221,0.9105846616737295,0.0
222,0.5239825200618825,0.0
223,0.8774525062258857,0.0
224,1.1711642334408785,0.0
225,1.1960416950870931,0.0
226,0.6118762330458963,0.0
227,-0.08699386115088525,0.0
228,0.4276557620905874,0.0
229,1.1803374038375742,0.0
230,0.3872843269919898,0.0
231,-0.2778399142660838,0.0
232,-1.0090891374280062,0.0
233,-0.6021008943900799,0.0
234,-1.565163995890631,0.0
235,-1.9324270611656325,0.0
236,-1.1827408940401782,0.0
237,-1.0935632554168255,0.0
238,0.06206894895633208,0.0
239,0.08313159979634543,0.0
240,0.1076114856734385,0.0
241,0.10239612960848402,0.0
242,1.662228777276702,0.0
243,0.513656497222067,0.0
244,1.1526320797369587,0.0
245,1.0578164229350833,0.0
246,1.3845816473045296,0.0
247,1.0562898231448072,0.0
248,0.5524626743367083,0.0
249,0.10914570656678377,0.0
250,0.5460338279845959,0.0
251,0.4130168580638104,0.0
252,-1.3706542581335937,0.0
253,-0.9980694217370725,0.0
254,-2.021346007518882,0.0
255,-0.7712218862537442,0.0
256,-0.9616417336067401,0.0
257,-0.9836681911864722,0.0
258,-0.15788147989531137,0.0
259,0.14962939306305661,0.0
260,0.7245290225391895,0.0
261,0.3444613403681088,0.0
262,-0.24094824026363737,0.0
263,0.7872279677583556,0.0
264,1.0195627469487747,0.0
265,1.0708673723101572,0.0
266,1.5641694292439552,0.0
267,1.0698728416026084,0.0
268,0.9811285140625337,0.0
269,-0.34876015085326717,0.0
270,-0.2651355890420795,0.0
271,-0.7192503303862634,0.0
272,-0.4784594290892723,0.0
273,-0.9412039767267635,0.0
274,-0.9687891661939652,0.0
275,-1.4652280600297751,0.0
276,-1.246693339749453,0.0
277,-2.139228091873237,0.0
278,-0.7728270087715662,0.0
279,0.11374997535194087,0.0
280,-0.8655134770004302,0.0
281,0.5736781642202209,0.0
282,0.4355199158603829,0.0
283,0.9603804104412562,0.0
284,1.5777716710769654,0.0
285,1.310651227867615,0.0
286,1.4153391525864487,0.0
287,1.3100736491617542,0.0
288,0.05329707392517402,0.0
289,0.14688976879446636,0.0
290,-0.18169535748107202,0.0
291,-0.7747572076200419,0.0
292,-1.370734966606023,0.0
293,-0.45605301839744006,0.0
294,-0.8556298912048861,0.0
295,-1.6740013551112458,0.0
296,-1.0362757178768214,0.0
297,-0.7533092412553254,0.0
298,-1.4221995541924974,0.0
299,-0.8663800415473224,0.0
300,-0.906216685047255,0.0
301,-0.5276270292017118,0.0
302,0.918935376423085,0.0
303,1.3115733370298621,0.0
304,1.1678583923650792,0.0
305,1.1297969135656827,0.0
306,1.360352731234162,0.0
307,0.3976455826001277,0.0
308,0.5814186044352601,0.0
309,0.5219975099733077,0.0
310,-0.574297295316143,0.0
311,-0.49204383981270183,0.0
312,0.4823737428637348,0.0
313,-0.7557570730905143,0.0
314,-1.1092891091954709,0.0
315,-1.433148850370775,0.0
316,-2.3952912339950396,0.0
317,-1.206800974000148,0.0
318,-0.6284825667800136,0.0
319,0.20254287500197365,0.0
320,0.5880452559085794,0.0
321,0.26182701492519816,0.0
322,0.6258554563642793,0.0
323,1.0735501615883436,0.0
324,0.59224232717636,0.0
325,0.5039378379769631,0.0
326,1.1584545486775075,0.0
327,0.8195817660248689,0.0
328,1.1612252993487986,0.0
329,0.1935446178631002,0.0
330,0.2532182277127711,0.0
331,-0.7150757812468788,0.0
332,-1.2894985435034911,0.0
333,-0.6170110104722168,0.0
334,-0.9560767563836012,0.0
335,-1.307986954947118,0.0
336,-1.9724863910782746,0.0
337,-0.7779887454772643,0.0
338,-0.3822518396960929,0.0
339,-0.7367281028504635,0.0
340,0.413246773004729,0.0
341,0.054828983612009,0.0
342,0.03810667892027797,0.0
343,0.9802689645990769,0.0
344,1.0834808327038241,0.0
345,1.0753966398905532,0.0
346,1.1271734705154293,0.0
347,0.0709274207651539,0.0
348,1.1723243504650251,0.0
349,-0.00317534136438119,0.0
350,-0.5630178230584578,0.0
351,-1.1895211334645481,0.0
352,-0.7510997691482473,0.0
353,-1.3248115421431421,0.0
354,-1.537860038081951,0.0
355,-0.7977520364903096,0.0
356,-0.8953374511768127,0.0
357,-1.3016232428292733,0.0
358,0.3217019288580858,0.0
359,-0.42062451774756293,0.0
360,0.21789569071625037,0.0
361,0.5968185414788232,0.0
362,1.2974863561751224,0.0
363,1.5016498293459741,0.0
364,1.449727307299162,0.0
365,1.3524079498903276,0.0
366,1.1024525035896033,0.0
367,0.37515963751667925,0.0
368,0.7605543910993813,0.0
369,0.0030761027989754663,0.0
370,-0.6254889233059915,0.0
371,-0.09814090316939861,0.0
372,-0.13441141310718185,0.0
373,-0.7624994141427047,0.0
374,-2.0640735936874446,0.0
375,-2.1618234050073433,0.0
376,-0.5051963207461854,0.0
377,-0.5221733620952271,0.0
378,-0.6195591384634775,0.0
379,-0.9548627724669292,0.0
380,-0.11667256802076374,0.0
381,0.11548429578825406,0.0
382,-0.27376721044486496,0.0
383,1.3613455178994953,0.0
384,0.8972615333448535,0.0
385,1.9774756696557068,0.0
386,1.1170724988209555,0.0
387,0.6071705918329906,0.0
388,1.1171389803710263,0.0
389,0.24744426208733386,0.0
390,0.6254732814926385,0.0
391,0.22714857679303901,0.0
392,-1.1013921331369896,0.0
393,-1.0818451953492447,0.0
394,-0.5820016252501564,0.0
395,-1.01474613752172,0.0
396,-1.011070986761912,0.0
397,-0.4119650227854423,0.0
398,-0.00263279423755991,0.0
399,-0.04978287588414643,0.0
400,0.750244956040587,0.0
401,-0.8931552165932155,0.0
402,-0.03565411781555983,0.0
403,0.7379876265352996,0.0
404,0.4480601082677409,0.0
405,1.3980854989022278,0.0
406,1.6098004378073822,0.0
407,0.09719972350294881,0.0
408,0.9365681768913604,0.0
409,1.1227355183158305,0.0
410,-0.24638847596591607,0.0
411,-0.4048253716905298,0.0
412,-1.5874139794902606,0.0
413,-0.6796573325479309,0.0
414,-0.8119220177607861,0.0
415,-1.9743051433763619,0.0
416,-0.8054253307738413,0.0
417,-1.4691988711636512,0.0
418,-0.8441094097556143,0.0
419,-0.92603673291909,0.0
420,0.03595580173063189,0.0
421,0.18442751488192055,0.0
422,1.0699397752430402,0.0
423,1.1279486481744319,0.0
424,0.3449051401894926,0.0
425,0.765359267171841,0.0
426,0.5059593001947347,0.0
427,0.30244518461898406,0.0
428,1.4601695487351734,0.0
429,0.1974635767698654,0.0
430,-0.20559657205902765,0.0
431,-0.009190434860925079,0.0
432,-0.7572222240908544,0.0
433,-0.24199256130771407,0.0
434,-1.8369868307259223,0.0
435,-1.307849169264395,0.0
436,-0.3871814061571123,0.0
437,-1.3083299657391927,0.0
438,-0.8794920037306726,0.0
439,-0.7526173495920867,0.0
440,-0.17944176272091014,0.0
441,0.7612054331057374,0.0
442,0.9749158835798419,0.0
443,0.7564116673977178,0.0
444,1.051337381528191,0.0
445,1.4954044666004684,0.0
446,1.3312374628239425,0.0
447,0.6338410387173872,0.0
448,0.7761661479295218,0.0
449,0.27992693413165104,0.0
450,0.07835407348311302,0.0
451,-0.21755142152939877,0.0
452,-0.4446016250208197,0.0
453,-1.3633834066570436,0.0
454,-0.9289801402957333,0.0
455,-1.1900053299827886,0.0
456,-1.015236753863597,0.0
457,-1.2347216450874277,0.0
458,-0.43768302245809154,0.0
459,-0.984604921603257,0.0
460,-0.4293048988372295,0.0
461,0.17057724996217452,0.0
462,0.8397417486080466,0.0
463,1.065345217823884,0.0
464,0.3172869333830155,0.0
465,0.7384270754749149,0.0
466,0.5132737068737535,0.0
467,1.1727512765763026,0.0
468,0.20520144030197562,0.0
469,0.6420804091664133,0.0
470,0.06668617160745881,0.0
471,-1.0478536083669632,0.0
